unique_id,col_caption_name,col_caption_name1_empty,year,value,M49_country_code
10_107_,Dzhizak Region,True,2014,16.7,UZB
10_107_,Dzhizak Region,True,2015,25.1,UZB
10_107_,Dzhizak Region,True,2016,28.5,UZB
10_107_,Dzhizak Region,True,2017,42.0,UZB
10_107_,Dzhizak Region,True,2018,26.6,UZB
10_107_,Dzhizak Region,True,2019,30.2,UZB
10_107_,Dzhizak Region,True,2020,13.1,UZB
10_107_,Dzhizak Region,True,2021,12.1,UZB
10_108_,Kashkadarya Region,True,2000,39.9,UZB
10_108_,Kashkadarya Region,True,2001,40.6,UZB
10_108_,Kashkadarya Region,True,2002,37.1,UZB
10_108_,Kashkadarya Region,True,2003,31.5,UZB
10_108_,Kashkadarya Region,True,2004,24.4,UZB
10_108_,Kashkadarya Region,True,2005,24.4,UZB
10_108_,Kashkadarya Region,True,2006,22.2,UZB
10_108_,Kashkadarya Region,True,2007,23.5,UZB
10_108_,Kashkadarya Region,True,2008,28.1,UZB
10_108_,Kashkadarya Region,True,2009,20.5,UZB
10_108_,Kashkadarya Region,True,2010,14.1,UZB
10_108_,Kashkadarya Region,True,2011,15.6,UZB
10_108_,Kashkadarya Region,True,2012,15.3,UZB
10_108_,Kashkadarya Region,True,2013,15.3,UZB
10_108_,Kashkadarya Region,True,2014,15.9,UZB
10_108_,Kashkadarya Region,True,2015,15.3,UZB
10_108_,Kashkadarya Region,True,2016,10.3,UZB
10_108_,Kashkadarya Region,True,2017,26.1,UZB
10_108_,Kashkadarya Region,True,2018,17.1,UZB
10_108_,Kashkadarya Region,True,2019,15.0,UZB
10_108_,Kashkadarya Region,True,2020,10.0,UZB
10_108_,Kashkadarya Region,True,2021,11.3,UZB
10_109_,Navoi Region,True,2000,91.6,UZB
10_109_,Navoi Region,True,2001,91.5,UZB
10_109_,Navoi Region,True,2002,51.5,UZB
10_109_,Navoi Region,True,2003,71.9,UZB
10_109_,Navoi Region,True,2004,55.8,UZB
10_109_,Navoi Region,True,2005,49.3,UZB
10_109_,Navoi Region,True,2006,42.9,UZB
10_109_,Navoi Region,True,2007,39.7,UZB
10_109_,Navoi Region,True,2008,27.7,UZB
10_109_,Navoi Region,True,2009,49.2,UZB
10_109_,Navoi Region,True,2010,27.2,UZB
10_109_,Navoi Region,True,2011,38.8,UZB
10_109_,Navoi Region,True,2012,16.6,UZB
10_109_,Navoi Region,True,2013,41.5,UZB
10_109_,Navoi Region,True,2014,19.9,UZB
10_109_,Navoi Region,True,2015,24.7,UZB
10_109_,Navoi Region,True,2016,24.0,UZB
10_109_,Navoi Region,True,2017,29.2,UZB
10_109_,Navoi Region,True,2018,27.8,UZB
10_109_,Navoi Region,True,2019,17.6,UZB
10_109_,Navoi Region,True,2020,33.5,UZB
10_109_,Navoi Region,True,2021,15.1,UZB
10_110_,Namangan Region,True,2000,27.0,UZB
10_110_,Namangan Region,True,2001,29.3,UZB
10_110_,Namangan Region,True,2002,18.4,UZB
10_110_,Namangan Region,True,2003,31.8,UZB
10_110_,Namangan Region,True,2004,21.0,UZB
10_110_,Namangan Region,True,2005,30.7,UZB
10_110_,Namangan Region,True,2006,35.2,UZB
10_110_,Namangan Region,True,2007,23.2,UZB
10_110_,Namangan Region,True,2008,18.6,UZB
10_110_,Namangan Region,True,2009,31.1,UZB
10_110_,Namangan Region,True,2010,21.7,UZB
10_110_,Namangan Region,True,2011,21.1,UZB
10_110_,Namangan Region,True,2012,15.8,UZB
10_110_,Namangan Region,True,2013,10.6,UZB
10_110_,Namangan Region,True,2014,11.2,UZB
10_110_,Namangan Region,True,2015,8.1,UZB
10_110_,Namangan Region,True,2016,9.7,UZB
10_110_,Namangan Region,True,2017,21.2,UZB
10_110_,Namangan Region,True,2018,12.0,UZB
10_110_,Namangan Region,True,2019,11.1,UZB
10_110_,Namangan Region,True,2020,5.4,UZB
10_110_,Namangan Region,True,2021,5.0,UZB
10_111_,Samarkand Region,True,2000,26.4,UZB
10_111_,Samarkand Region,True,2001,17.9,UZB
10_111_,Samarkand Region,True,2002,21.9,UZB
10_111_,Samarkand Region,True,2003,18.0,UZB
10_111_,Samarkand Region,True,2004,20.9,UZB
10_111_,Samarkand Region,True,2005,17.4,UZB
10_111_,Samarkand Region,True,2006,14.5,UZB
10_111_,Samarkand Region,True,2007,17.4,UZB
10_111_,Samarkand Region,True,2008,12.8,UZB
10_111_,Samarkand Region,True,2009,20.0,UZB
10_111_,Samarkand Region,True,2010,16.0,UZB
10_111_,Samarkand Region,True,2011,16.2,UZB
10_111_,Samarkand Region,True,2012,17.5,UZB
10_111_,Samarkand Region,True,2013,18.2,UZB
10_111_,Samarkand Region,True,2014,19.4,UZB
10_111_,Samarkand Region,True,2015,21.4,UZB
10_111_,Samarkand Region,True,2016,18.1,UZB
10_111_,Samarkand Region,True,2017,22.2,UZB
10_111_,Samarkand Region,True,2018,19.2,UZB
10_111_,Samarkand Region,True,2019,21.9,UZB
10_111_,Samarkand Region,True,2020,9.9,UZB
10_111_,Samarkand Region,True,2021,4.5,UZB
10_112_,Surkhandarya Region,True,2000,24.6,UZB
10_112_,Surkhandarya Region,True,2001,19.3,UZB
10_112_,Surkhandarya Region,True,2002,20.4,UZB
10_112_,Surkhandarya Region,True,2003,24.1,UZB
10_112_,Surkhandarya Region,True,2004,19.5,UZB
10_112_,Surkhandarya Region,True,2005,23.9,UZB
10_112_,Surkhandarya Region,True,2006,18.2,UZB
10_112_,Surkhandarya Region,True,2007,24.0,UZB
10_112_,Surkhandarya Region,True,2008,15.3,UZB
10_112_,Surkhandarya Region,True,2009,23.5,UZB
10_112_,Surkhandarya Region,True,2010,13.7,UZB
10_112_,Surkhandarya Region,True,2011,16.6,UZB
10_112_,Surkhandarya Region,True,2012,13.3,UZB
10_112_,Surkhandarya Region,True,2013,15.9,UZB
10_112_,Surkhandarya Region,True,2014,19.8,UZB
10_112_,Surkhandarya Region,True,2015,18.6,UZB
10_112_,Surkhandarya Region,True,2016,22.4,UZB
10_112_,Surkhandarya Region,True,2017,20.0,UZB
10_112_,Surkhandarya Region,True,2018,27.8,UZB
10_112_,Surkhandarya Region,True,2019,23.4,UZB
10_112_,Surkhandarya Region,True,2020,36.2,UZB
10_112_,Surkhandarya Region,True,2021,23.5,UZB
10_113_,Syrdarya Region,True,2000,21.0,UZB
10_113_,Syrdarya Region,True,2001,35.7,UZB
10_113_,Syrdarya Region,True,2002,26.4,UZB
10_113_,Syrdarya Region,True,2003,14.5,UZB
10_113_,Syrdarya Region,True,2004,21.5,UZB
10_113_,Syrdarya Region,True,2005,34.8,UZB
10_113_,Syrdarya Region,True,2006,19.6,UZB
10_113_,Syrdarya Region,True,2007,24.5,UZB
10_113_,Syrdarya Region,True,2008,17.6,UZB
10_113_,Syrdarya Region,True,2009,35.6,UZB
10_113_,Syrdarya Region,True,2010,12.3,UZB
10_113_,Syrdarya Region,True,2011,12.9,UZB
10_113_,Syrdarya Region,True,2012,12.7,UZB
10_113_,Syrdarya Region,True,2013,18.0,UZB
10_113_,Syrdarya Region,True,2014,17.2,UZB
10_113_,Syrdarya Region,True,2015,5.6,UZB
10_113_,Syrdarya Region,True,2016,11.3,UZB
10_113_,Syrdarya Region,True,2017,17.0,UZB
10_113_,Syrdarya Region,True,2018,27.2,UZB
10_113_,Syrdarya Region,True,2019,14.5,UZB
10_113_,Syrdarya Region,True,2020,38.0,UZB
10_113_,Syrdarya Region,True,2021,21.5,UZB
10_114_,Tashkent Region,True,2000,27.5,UZB
10_114_,Tashkent Region,True,2001,44.2,UZB
10_114_,Tashkent Region,True,2002,59.8,UZB
10_114_,Tashkent Region,True,2003,52.7,UZB
10_114_,Tashkent Region,True,2004,43.6,UZB
10_114_,Tashkent Region,True,2005,43.2,UZB
10_114_,Tashkent Region,True,2006,31.1,UZB
10_114_,Tashkent Region,True,2007,29.8,UZB
10_114_,Tashkent Region,True,2008,30.5,UZB
10_114_,Tashkent Region,True,2009,47.8,UZB
10_114_,Tashkent Region,True,2010,32.8,UZB
10_114_,Tashkent Region,True,2011,31.7,UZB
10_114_,Tashkent Region,True,2012,28.4,UZB
10_114_,Tashkent Region,True,2013,21.8,UZB
10_114_,Tashkent Region,True,2014,27.7,UZB
10_114_,Tashkent Region,True,2015,44.3,UZB
10_114_,Tashkent Region,True,2016,35.0,UZB
10_114_,Tashkent Region,True,2017,32.9,UZB
10_114_,Tashkent Region,True,2018,27.0,UZB
10_114_,Tashkent Region,True,2019,21.8,UZB
10_114_,Tashkent Region,True,2020,28.8,UZB
10_114_,Tashkent Region,True,2021,20.6,UZB
10_115_,Fergana Region,True,2000,22.5,UZB
10_115_,Fergana Region,True,2001,25.3,UZB
10_115_,Fergana Region,True,2002,25.8,UZB
10_115_,Fergana Region,True,2003,28.4,UZB
10_115_,Fergana Region,True,2004,31.6,UZB
10_115_,Fergana Region,True,2005,31.7,UZB
10_115_,Fergana Region,True,2006,27.0,UZB
10_115_,Fergana Region,True,2007,25.8,UZB
10_115_,Fergana Region,True,2008,19.3,UZB
10_115_,Fergana Region,True,2009,30.4,UZB
10_115_,Fergana Region,True,2010,17.0,UZB
10_115_,Fergana Region,True,2011,25.1,UZB
10_115_,Fergana Region,True,2012,20.9,UZB
10_115_,Fergana Region,True,2013,21.7,UZB
10_115_,Fergana Region,True,2014,18.3,UZB
10_115_,Fergana Region,True,2015,12.6,UZB
10_115_,Fergana Region,True,2016,14.0,UZB
10_115_,Fergana Region,True,2017,21.2,UZB
10_115_,Fergana Region,True,2018,13.5,UZB
10_115_,Fergana Region,True,2019,19.4,UZB
10_115_,Fergana Region,True,2020,23.6,UZB
10_115_,Fergana Region,True,2021,17.1,UZB
10_116_,Khorezm Region,True,2000,24.9,UZB
10_116_,Khorezm Region,True,2001,36.2,UZB
10_116_,Khorezm Region,True,2002,32.3,UZB
10_116_,Khorezm Region,True,2003,27.1,UZB
10_116_,Khorezm Region,True,2004,54.5,UZB
10_116_,Khorezm Region,True,2005,41.5,UZB
10_116_,Khorezm Region,True,2006,33.2,UZB
10_116_,Khorezm Region,True,2007,22.0,UZB
10_116_,Khorezm Region,True,2008,33.9,UZB
10_116_,Khorezm Region,True,2009,43.2,UZB
10_116_,Khorezm Region,True,2010,30.6,UZB
10_116_,Khorezm Region,True,2011,28.5,UZB
10_116_,Khorezm Region,True,2012,37.4,UZB
10_116_,Khorezm Region,True,2013,29.1,UZB
10_116_,Khorezm Region,True,2014,27.3,UZB
10_116_,Khorezm Region,True,2015,15.2,UZB
10_116_,Khorezm Region,True,2016,17.9,UZB
10_116_,Khorezm Region,True,2017,10.6,UZB
10_116_,Khorezm Region,True,2018,15.0,UZB
10_116_,Khorezm Region,True,2019,14.6,UZB
10_116_,Khorezm Region,True,2020,11.9,UZB
10_116_,Khorezm Region,True,2021,18.8,UZB
10_117_,Tashkent City,True,2000,63.9,UZB
10_117_,Tashkent City,True,2001,36.4,UZB
10_117_,Tashkent City,True,2002,59.9,UZB
10_117_,Tashkent City,True,2003,51.4,UZB
10_117_,Tashkent City,True,2004,52.3,UZB
10_117_,Tashkent City,True,2005,44.6,UZB
10_117_,Tashkent City,True,2006,22.0,UZB
10_117_,Tashkent City,True,2007,38.2,UZB
10_117_,Tashkent City,True,2008,23.5,UZB
10_117_,Tashkent City,True,2009,47.4,UZB
10_117_,Tashkent City,True,2010,25.4,UZB
10_117_,Tashkent City,True,2011,26.4,UZB
10_117_,Tashkent City,True,2012,23.6,UZB
10_117_,Tashkent City,True,2013,21.6,UZB
10_117_,Tashkent City,True,2014,26.1,UZB
10_117_,Tashkent City,True,2015,25.7,UZB
10_117_,Tashkent City,True,2016,18.2,UZB
10_117_,Tashkent City,True,2017,18.5,UZB
10_117_,Tashkent City,True,2018,28.5,UZB
10_117_,Tashkent City,True,2019,15.9,UZB
10_117_,Tashkent City,True,2020,20.2,UZB
10_117_,Tashkent City,True,2021,14.3,UZB
