Year,UNIT_MEASURE,SERIES,Regions,Value,M49_country_code,Unit multiplier,COMPOSITE_BREAKDOWN,unique_id,col_caption_name,year,value
,,,,,UZB,,,02_178_1006,"cargo turnover, billion tons-km: railway transport",2007.0,21.6
,,,,,UZB,,,02_178_1006,"cargo turnover, billion tons-km: railway transport",2008.0,23.4
,,,,,UZB,,,02_178_1006,"cargo turnover, billion tons-km: railway transport",2009.0,24.2
,,,,,UZB,,,02_178_1006,"cargo turnover, billion tons-km: railway transport",2010.0,22.3
,,,,,UZB,,,02_178_1006,"cargo turnover, billion tons-km: railway transport",2011.0,22.5
,,,,,UZB,,,02_178_1006,"cargo turnover, billion tons-km: railway transport",2012.0,22.7
,,,,,UZB,,,02_178_1006,"cargo turnover, billion tons-km: railway transport",2013.0,22.9
,,,,,UZB,,,02_178_1006,"cargo turnover, billion tons-km: railway transport",2014.0,22.9
,,,,,UZB,,,02_178_1006,"cargo turnover, billion tons-km: railway transport",2015.0,22.9
,,,,,UZB,,,02_178_1006,"cargo turnover, billion tons-km: railway transport",2016.0,22.9
,,,,,UZB,,,02_178_1006,"cargo turnover, billion tons-km: railway transport",2017.0,22.9
,,,,,UZB,,,02_178_1006,"cargo turnover, billion tons-km: railway transport",2018.0,22.9
,,,,,UZB,,,02_178_1006,"cargo turnover, billion tons-km: railway transport",2019.0,23.4
,,,,,UZB,,,02_178_1006,"cargo turnover, billion tons-km: railway transport",2020.0,23.6
,,,,,UZB,,,02_178_1006,"cargo turnover, billion tons-km: railway transport",2021.0,24.6
,,,,,UZB,,,02_178_1007,"cargo turnover, billion tons-km: air transport",2000.0,120.1
,,,,,UZB,,,02_178_1007,"cargo turnover, billion tons-km: air transport",2001.0,96.4
,,,,,UZB,,,02_178_1007,"cargo turnover, billion tons-km: air transport",2002.0,126.4
,,,,,UZB,,,02_178_1007,"cargo turnover, billion tons-km: air transport",2003.0,95.3
,,,,,UZB,,,02_178_1007,"cargo turnover, billion tons-km: air transport",2004.0,117.3
,,,,,UZB,,,02_178_1007,"cargo turnover, billion tons-km: air transport",2005.0,97.8
,,,,,UZB,,,02_178_1007,"cargo turnover, billion tons-km: air transport",2006.0,77.1
,,,,,UZB,,,02_178_1007,"cargo turnover, billion tons-km: air transport",2007.0,76.7
,,,,,UZB,,,02_178_1007,"cargo turnover, billion tons-km: air transport",2008.0,84.0
,,,,,UZB,,,02_178_1007,"cargo turnover, billion tons-km: air transport",2009.0,102.9
,,,,,UZB,,,02_178_1007,"cargo turnover, billion tons-km: air transport",2010.0,168.0
,,,,,UZB,,,02_178_1007,"cargo turnover, billion tons-km: air transport",2011.0,162.5
,,,,,UZB,,,02_178_1007,"cargo turnover, billion tons-km: air transport",2012.0,121.9
,,,,,UZB,,,02_178_1007,"cargo turnover, billion tons-km: air transport",2013.0,116.3
,,,,,UZB,,,02_178_1007,"cargo turnover, billion tons-km: air transport",2014.0,125.1
,,,,,UZB,,,02_178_1007,"cargo turnover, billion tons-km: air transport",2015.0,131.1
,,,,,UZB,,,02_178_1007,"cargo turnover, billion tons-km: air transport",2016.0,132.2
,,,,,UZB,,,02_178_1007,"cargo turnover, billion tons-km: air transport",2017.0,156.9
,,,,,UZB,,,02_178_1007,"cargo turnover, billion tons-km: air transport",2018.0,123.5
,,,,,UZB,,,02_178_1007,"cargo turnover, billion tons-km: air transport",2019.0,119.0
,,,,,UZB,,,02_178_1007,"cargo turnover, billion tons-km: air transport",2020.0,219.0
,,,,,UZB,,,02_178_1007,"cargo turnover, billion tons-km: air transport",2021.0,303.5
,,,,,UZB,,,02_178_1008,"cargo turnover, billion tons-km: urban electric transport",2000.0,30.6
,,,,,UZB,,,02_178_1008,"cargo turnover, billion tons-km: urban electric transport",2001.0,31.1
,,,,,UZB,,,02_178_1008,"cargo turnover, billion tons-km: urban electric transport",2002.0,32.4
,,,,,UZB,,,02_178_1008,"cargo turnover, billion tons-km: urban electric transport",2003.0,34.5
,,,,,UZB,,,02_178_1008,"cargo turnover, billion tons-km: urban electric transport",2004.0,35.6
,,,,,UZB,,,02_178_1008,"cargo turnover, billion tons-km: urban electric transport",2005.0,36.9
,,,,,UZB,,,02_178_1008,"cargo turnover, billion tons-km: urban electric transport",2006.0,38.0
,,,,,UZB,,,02_178_1008,"cargo turnover, billion tons-km: urban electric transport",2007.0,39.0
,,,,,UZB,,,02_178_1008,"cargo turnover, billion tons-km: urban electric transport",2008.0,39.3
,,,,,UZB,,,02_178_1008,"cargo turnover, billion tons-km: urban electric transport",2009.0,30.3
,,,,,UZB,,,02_178_1008,"cargo turnover, billion tons-km: urban electric transport",2010.0,28.9
,,,,,UZB,,,02_178_1008,"cargo turnover, billion tons-km: urban electric transport",2011.0,30.1
,,,,,UZB,,,02_178_1008,"cargo turnover, billion tons-km: urban electric transport",2012.0,33.0
,,,,,UZB,,,02_178_1008,"cargo turnover, billion tons-km: urban electric transport",2013.0,31.5
,,,,,UZB,,,02_178_1008,"cargo turnover, billion tons-km: urban electric transport",2014.0,31.2
,,,,,UZB,,,02_178_1008,"cargo turnover, billion tons-km: urban electric transport",2015.0,30.0
,,,,,UZB,,,02_178_1008,"cargo turnover, billion tons-km: urban electric transport",2016.0,28.9
,,,,,UZB,,,02_178_1008,"cargo turnover, billion tons-km: urban electric transport",2017.0,30.2
,,,,,UZB,,,02_178_1008,"cargo turnover, billion tons-km: urban electric transport",2018.0,33.6
,,,,,UZB,,,02_178_1008,"cargo turnover, billion tons-km: urban electric transport",2019.0,33.2
,,,,,UZB,,,02_178_1008,"cargo turnover, billion tons-km: urban electric transport",2020.0,26.8
,,,,,UZB,,,02_178_1008,"cargo turnover, billion tons-km: urban electric transport",2021.0,30.8
