Year,UNIT_MEASURE,COMPOSITE_BREAKDOWN,Age,Regions,Value,M49_country_code
2018,Percent,Transferring files between computers and other devices,Age 15 years and older,Batys Kazakhstan,20.195910485415723,KAZ
2018,Percent,Development of computer programs using a special software language,Age 15 years and older,Batys Kazakhstan,17.288088081852585,KAZ
2018,Percent,Copying or transferring a file or folder,Age 15 years and older,Zhambyl,37.60763157912375,KAZ
2018,Percent,Using the copy and paste tools for information or part of information to get copies or move information in a document,Age 15 years and older,Zhambyl,13.401241679853568,KAZ
2018,Percent,Skill: ICT Skill: Sending e-mails with attached files,Age 15 years and older,Zhambyl,45.460160787740655,KAZ
2018,Percent,Skill: ICT Skill: Using basic arithmetic formula in a spreadsheet,Age 15 years and older,Zhambyl,43.11809035006564,KAZ
2018,Percent,"Connecting and installing new devices (printer, modem, and others)",Age 15 years and older,Zhambyl,11.71707179102567,KAZ
2018,Percent,"Skill: ICT Skill: Finding, downloading, installing and configuring software",Age 15 years and older,Zhambyl,18.560452972531703,KAZ
2018,Percent,Skill: ICT Skill: Creating electronic presentations with presentation software,Age 15 years and older,Zhambyl,16.227092159508206,KAZ
2018,Percent,Transferring files between computers and other devices,Age 15 years and older,Zhambyl,13.549632006734535,KAZ
2018,Percent,Development of computer programs using a special software language,Age 15 years and older,Zhambyl,6.118989739351788,KAZ
2018,Percent,Copying or transferring a file or folder,Age 15 years and older,Karagandy,38.16592228355538,KAZ
2018,Percent,Using the copy and paste tools for information or part of information to get copies or move information in a document,Age 15 years and older,Karagandy,26.288985186696976,KAZ
2018,Percent,Skill: ICT Skill: Sending e-mails with attached files,Age 15 years and older,Karagandy,58.64199119636382,KAZ
2018,Percent,Skill: ICT Skill: Using basic arithmetic formula in a spreadsheet,Age 15 years and older,Karagandy,43.9243515840754,KAZ
2018,Percent,"Connecting and installing new devices (printer, modem, and others)",Age 15 years and older,Karagandy,24.79265647470917,KAZ
2018,Percent,"Skill: ICT Skill: Finding, downloading, installing and configuring software",Age 15 years and older,Karagandy,24.096084750509046,KAZ
2018,Percent,Skill: ICT Skill: Creating electronic presentations with presentation software,Age 15 years and older,Karagandy,30.548248840708343,KAZ
2018,Percent,Transferring files between computers and other devices,Age 15 years and older,Karagandy,31.64863851458785,KAZ
2018,Percent,Development of computer programs using a special software language,Age 15 years and older,Karagandy,8.29592432447826,KAZ
2018,Percent,Copying or transferring a file or folder,Age 15 years and older,Kostanay,41.29357940179907,KAZ
2018,Percent,Using the copy and paste tools for information or part of information to get copies or move information in a document,Age 15 years and older,Kostanay,19.566513590524185,KAZ
2018,Percent,Skill: ICT Skill: Sending e-mails with attached files,Age 15 years and older,Kostanay,49.30077961872587,KAZ
2018,Percent,Skill: ICT Skill: Using basic arithmetic formula in a spreadsheet,Age 15 years and older,Kostanay,30.70017255945579,KAZ
2018,Percent,"Connecting and installing new devices (printer, modem, and others)",Age 15 years and older,Kostanay,14.10536454481347,KAZ
2018,Percent,"Skill: ICT Skill: Finding, downloading, installing and configuring software",Age 15 years and older,Kostanay,10.63191207581569,KAZ
2018,Percent,Skill: ICT Skill: Creating electronic presentations with presentation software,Age 15 years and older,Kostanay,16.211594801144344,KAZ
2018,Percent,Transferring files between computers and other devices,Age 15 years and older,Kostanay,32.15344306656805,KAZ
2018,Percent,Development of computer programs using a special software language,Age 15 years and older,Kostanay,0.7696806040487779,KAZ
2018,Percent,Copying or transferring a file or folder,Age 15 years and older,Kyzylorda,14.950655079959688,KAZ
2018,Percent,Using the copy and paste tools for information or part of information to get copies or move information in a document,Age 15 years and older,Kyzylorda,17.60634353191732,KAZ
2018,Percent,Skill: ICT Skill: Sending e-mails with attached files,Age 15 years and older,Kyzylorda,25.33004279901976,KAZ
2018,Percent,Skill: ICT Skill: Using basic arithmetic formula in a spreadsheet,Age 15 years and older,Kyzylorda,33.522387027881926,KAZ
2018,Percent,"Connecting and installing new devices (printer, modem, and others)",Age 15 years and older,Kyzylorda,11.49879252315123,KAZ
2018,Percent,"Skill: ICT Skill: Finding, downloading, installing and configuring software",Age 15 years and older,Kyzylorda,19.38713419156097,KAZ
2018,Percent,Skill: ICT Skill: Creating electronic presentations with presentation software,Age 15 years and older,Kyzylorda,13.781208998079448,KAZ
2018,Percent,Transferring files between computers and other devices,Age 15 years and older,Kyzylorda,11.927209112171749,KAZ
2018,Percent,Development of computer programs using a special software language,Age 15 years and older,Kyzylorda,6.835459887048623,KAZ
2018,Percent,Copying or transferring a file or folder,Age 15 years and older,Mangistau,17.376852609043215,KAZ
2018,Percent,Using the copy and paste tools for information or part of information to get copies or move information in a document,Age 15 years and older,Mangistau,8.624681852011799,KAZ
2018,Percent,Skill: ICT Skill: Sending e-mails with attached files,Age 15 years and older,Mangistau,59.01684405037485,KAZ
2018,Percent,Skill: ICT Skill: Using basic arithmetic formula in a spreadsheet,Age 15 years and older,Mangistau,40.14679213004138,KAZ
2018,Percent,"Connecting and installing new devices (printer, modem, and others)",Age 15 years and older,Mangistau,9.135556311045365,KAZ
2018,Percent,"Skill: ICT Skill: Finding, downloading, installing and configuring software",Age 15 years and older,Mangistau,29.930489833046963,KAZ
2018,Percent,Skill: ICT Skill: Creating electronic presentations with presentation software,Age 15 years and older,Mangistau,19.79799325572207,KAZ
2018,Percent,Transferring files between computers and other devices,Age 15 years and older,Mangistau,4.22022732075749,KAZ
2018,Percent,Development of computer programs using a special software language,Age 15 years and older,Mangistau,3.926428564865436,KAZ
2018,Percent,Copying or transferring a file or folder,Age 15 years and older,Pavlodar,34.08564765232352,KAZ
2018,Percent,Using the copy and paste tools for information or part of information to get copies or move information in a document,Age 15 years and older,Pavlodar,26.718839159185503,KAZ
2018,Percent,Skill: ICT Skill: Sending e-mails with attached files,Age 15 years and older,Pavlodar,47.62959011883649,KAZ
2018,Percent,Skill: ICT Skill: Using basic arithmetic formula in a spreadsheet,Age 15 years and older,Pavlodar,30.675187392688585,KAZ
2018,Percent,"Connecting and installing new devices (printer, modem, and others)",Age 15 years and older,Pavlodar,8.771421766107986,KAZ
2018,Percent,"Skill: ICT Skill: Finding, downloading, installing and configuring software",Age 15 years and older,Pavlodar,13.571302501640744,KAZ
2018,Percent,Skill: ICT Skill: Creating electronic presentations with presentation software,Age 15 years and older,Pavlodar,15.115914438026174,KAZ
2018,Percent,Transferring files between computers and other devices,Age 15 years and older,Pavlodar,30.75635263212909,KAZ
2018,Percent,Development of computer programs using a special software language,Age 15 years and older,Pavlodar,3.726843244336224,KAZ
2018,Percent,Copying or transferring a file or folder,Age 15 years and older,Soltustik Kazakhstan,48.65521453449036,KAZ
2018,Percent,Using the copy and paste tools for information or part of information to get copies or move information in a document,Age 15 years and older,Soltustik Kazakhstan,31.15483991081686,KAZ
2018,Percent,Skill: ICT Skill: Sending e-mails with attached files,Age 15 years and older,Soltustik Kazakhstan,51.14335050855116,KAZ
2018,Percent,Skill: ICT Skill: Using basic arithmetic formula in a spreadsheet,Age 15 years and older,Soltustik Kazakhstan,48.446234242289954,KAZ
2018,Percent,"Connecting and installing new devices (printer, modem, and others)",Age 15 years and older,Soltustik Kazakhstan,12.689979611390376,KAZ
2018,Percent,"Skill: ICT Skill: Finding, downloading, installing and configuring software",Age 15 years and older,Soltustik Kazakhstan,12.572824571680266,KAZ
2018,Percent,Skill: ICT Skill: Creating electronic presentations with presentation software,Age 15 years and older,Soltustik Kazakhstan,21.35241416576984,KAZ
2018,Percent,Transferring files between computers and other devices,Age 15 years and older,Soltustik Kazakhstan,36.252900495411424,KAZ
2018,Percent,Development of computer programs using a special software language,Age 15 years and older,Soltustik Kazakhstan,1.8188546959645089,KAZ
2018,Percent,Copying or transferring a file or folder,Age 15 years and older,Turkistan,43.01205257983469,KAZ
2018,Percent,Using the copy and paste tools for information or part of information to get copies or move information in a document,Age 15 years and older,Turkistan,19.387377764831065,KAZ
2018,Percent,Skill: ICT Skill: Sending e-mails with attached files,Age 15 years and older,Turkistan,47.69720913441804,KAZ
2018,Percent,Skill: ICT Skill: Using basic arithmetic formula in a spreadsheet,Age 15 years and older,Turkistan,43.45816680909302,KAZ
2018,Percent,"Connecting and installing new devices (printer, modem, and others)",Age 15 years and older,Turkistan,17.255135191995695,KAZ
2018,Percent,"Skill: ICT Skill: Finding, downloading, installing and configuring software",Age 15 years and older,Turkistan,17.217832477636577,KAZ
2018,Percent,Skill: ICT Skill: Creating electronic presentations with presentation software,Age 15 years and older,Turkistan,19.99198922186214,KAZ
2018,Percent,Transferring files between computers and other devices,Age 15 years and older,Turkistan,23.264675300505328,KAZ
2018,Percent,Development of computer programs using a special software language,Age 15 years and older,Turkistan,6.998507082256126,KAZ
2018,Percent,Copying or transferring a file or folder,Age 15 years and older,Shygys Kazakhstan,15.90271018414849,KAZ
2018,Percent,Using the copy and paste tools for information or part of information to get copies or move information in a document,Age 15 years and older,Shygys Kazakhstan,6.782211919859117,KAZ
2018,Percent,Skill: ICT Skill: Sending e-mails with attached files,Age 15 years and older,Shygys Kazakhstan,49.04447785945359,KAZ
2018,Percent,Skill: ICT Skill: Using basic arithmetic formula in a spreadsheet,Age 15 years and older,Shygys Kazakhstan,34.351159033449136,KAZ
2018,Percent,"Connecting and installing new devices (printer, modem, and others)",Age 15 years and older,Shygys Kazakhstan,18.210520788205795,KAZ
2018,Percent,"Skill: ICT Skill: Finding, downloading, installing and configuring software",Age 15 years and older,Shygys Kazakhstan,14.976997848881588,KAZ
2018,Percent,Skill: ICT Skill: Creating electronic presentations with presentation software,Age 15 years and older,Shygys Kazakhstan,23.1012676032565,KAZ
2018,Percent,Transferring files between computers and other devices,Age 15 years and older,Shygys Kazakhstan,8.403615079208794,KAZ
2018,Percent,Development of computer programs using a special software language,Age 15 years and older,Shygys Kazakhstan,11.59747267029375,KAZ
2018,Percent,Copying or transferring a file or folder,Age 15 years and older,Nur-Sultan city,26.18755811567984,KAZ
2018,Percent,Using the copy and paste tools for information or part of information to get copies or move information in a document,Age 15 years and older,Nur-Sultan city,24.474927330422112,KAZ
2018,Percent,Skill: ICT Skill: Sending e-mails with attached files,Age 15 years and older,Nur-Sultan city,63.47970528791642,KAZ
2018,Percent,Skill: ICT Skill: Using basic arithmetic formula in a spreadsheet,Age 15 years and older,Nur-Sultan city,55.014255156408055,KAZ
2018,Percent,"Connecting and installing new devices (printer, modem, and others)",Age 15 years and older,Nur-Sultan city,24.518888761593164,KAZ
2018,Percent,"Skill: ICT Skill: Finding, downloading, installing and configuring software",Age 15 years and older,Nur-Sultan city,41.55607480370555,KAZ
2018,Percent,Skill: ICT Skill: Creating electronic presentations with presentation software,Age 15 years and older,Nur-Sultan city,28.67430973892239,KAZ
2018,Percent,Transferring files between computers and other devices,Age 15 years and older,Nur-Sultan city,33.992577178955,KAZ
2018,Percent,Development of computer programs using a special software language,Age 15 years and older,Nur-Sultan city,22.47308361464209,KAZ
2018,Percent,Copying or transferring a file or folder,Age 15 years and older,Almaty city,20.85067515130516,KAZ
2018,Percent,Using the copy and paste tools for information or part of information to get copies or move information in a document,Age 15 years and older,Almaty city,14.902343557435396,KAZ
2018,Percent,Skill: ICT Skill: Sending e-mails with attached files,Age 15 years and older,Almaty city,57.37866656971281,KAZ
2018,Percent,Skill: ICT Skill: Using basic arithmetic formula in a spreadsheet,Age 15 years and older,Almaty city,38.32076591001952,KAZ
2018,Percent,"Connecting and installing new devices (printer, modem, and others)",Age 15 years and older,Almaty city,14.415293758072307,KAZ
2018,Percent,"Skill: ICT Skill: Finding, downloading, installing and configuring software",Age 15 years and older,Almaty city,18.601274104246684,KAZ
2018,Percent,Skill: ICT Skill: Creating electronic presentations with presentation software,Age 15 years and older,Almaty city,17.331395275138064,KAZ
2018,Percent,Transferring files between computers and other devices,Age 15 years and older,Almaty city,17.750979240523446,KAZ
2018,Percent,Development of computer programs using a special software language,Age 15 years and older,Almaty city,6.902360459105704,KAZ
2018,Percent,Copying or transferring a file or folder,Age 15 years and older,Shymkent city,7.128671506736733,KAZ
2018,Percent,Using the copy and paste tools for information or part of information to get copies or move information in a document,Age 15 years and older,Shymkent city,2.6109847684931413,KAZ
2018,Percent,Skill: ICT Skill: Sending e-mails with attached files,Age 15 years and older,Shymkent city,43.499064621691794,KAZ
2018,Percent,Skill: ICT Skill: Using basic arithmetic formula in a spreadsheet,Age 15 years and older,Shymkent city,47.47691600540822,KAZ
2018,Percent,"Connecting and installing new devices (printer, modem, and others)",Age 15 years and older,Shymkent city,6.462202549537276,KAZ
2018,Percent,"Skill: ICT Skill: Finding, downloading, installing and configuring software",Age 15 years and older,Shymkent city,9.826719595879815,KAZ
2018,Percent,Skill: ICT Skill: Creating electronic presentations with presentation software,Age 15 years and older,Shymkent city,9.54372568497563,KAZ
2018,Percent,Transferring files between computers and other devices,Age 15 years and older,Shymkent city,7.575271272382402,KAZ
2018,Percent,Development of computer programs using a special software language,Age 15 years and older,Shymkent city,2.1413612525530064,KAZ
2019,Percent,Copying or transferring a file or folder,Age 15-24 years old,,32.1,KAZ
2019,Percent,Using the copy and paste tools for information or part of information to get copies or move information in a document,Age 15-24 years old,,18.5,KAZ
2019,Percent,Skill: ICT Skill: Sending e-mails with attached files,Age 15-24 years old,,61.9,KAZ
2019,Percent,Skill: ICT Skill: Using basic arithmetic formula in a spreadsheet,Age 15-24 years old,,52.9,KAZ
2019,Percent,"Connecting and installing new devices (printer, modem, and others)",Age 15-24 years old,,18.6,KAZ
2019,Percent,"Skill: ICT Skill: Finding, downloading, installing and configuring software",Age 15-24 years old,,22.5,KAZ
2019,Percent,Skill: ICT Skill: Creating electronic presentations with presentation software,Age 15-24 years old,,27.1,KAZ
2019,Percent,Transferring files between computers and other devices,Age 15-24 years old,,26.0,KAZ
2019,Percent,Development of computer programs using a special software language,Age 15-24 years old,,7.8,KAZ
2019,Percent,Copying or transferring a file or folder,Age 15-24 years old,Akmola,66.1,KAZ
2019,Percent,Using the copy and paste tools for information or part of information to get copies or move information in a document,Age 15-24 years old,Akmola,42.1,KAZ
2019,Percent,Skill: ICT Skill: Sending e-mails with attached files,Age 15-24 years old,Akmola,83.8,KAZ
2019,Percent,Skill: ICT Skill: Using basic arithmetic formula in a spreadsheet,Age 15-24 years old,Akmola,72.5,KAZ
2019,Percent,"Connecting and installing new devices (printer, modem, and others)",Age 15-24 years old,Akmola,42.5,KAZ
2019,Percent,"Skill: ICT Skill: Finding, downloading, installing and configuring software",Age 15-24 years old,Akmola,49.3,KAZ
2019,Percent,Skill: ICT Skill: Creating electronic presentations with presentation software,Age 15-24 years old,Akmola,45.3,KAZ
2019,Percent,Transferring files between computers and other devices,Age 15-24 years old,Akmola,53.2,KAZ
2019,Percent,Development of computer programs using a special software language,Age 15-24 years old,Akmola,10.7,KAZ
2019,Percent,Copying or transferring a file or folder,Age 15-24 years old,Aktobe,48.4,KAZ
2019,Percent,Using the copy and paste tools for information or part of information to get copies or move information in a document,Age 15-24 years old,Aktobe,19.1,KAZ
2019,Percent,Skill: ICT Skill: Sending e-mails with attached files,Age 15-24 years old,Aktobe,77.6,KAZ
2019,Percent,Skill: ICT Skill: Using basic arithmetic formula in a spreadsheet,Age 15-24 years old,Aktobe,62.9,KAZ
2019,Percent,"Connecting and installing new devices (printer, modem, and others)",Age 15-24 years old,Aktobe,24.6,KAZ
2019,Percent,"Skill: ICT Skill: Finding, downloading, installing and configuring software",Age 15-24 years old,Aktobe,22.8,KAZ
2019,Percent,Skill: ICT Skill: Creating electronic presentations with presentation software,Age 15-24 years old,Aktobe,28.9,KAZ
2019,Percent,Transferring files between computers and other devices,Age 15-24 years old,Aktobe,31.0,KAZ
2019,Percent,Development of computer programs using a special software language,Age 15-24 years old,Aktobe,5.4,KAZ
2019,Percent,Copying or transferring a file or folder,Age 15-24 years old,Almaty,24.2,KAZ
2019,Percent,Using the copy and paste tools for information or part of information to get copies or move information in a document,Age 15-24 years old,Almaty,16.5,KAZ
2019,Percent,Skill: ICT Skill: Sending e-mails with attached files,Age 15-24 years old,Almaty,69.2,KAZ
2019,Percent,Skill: ICT Skill: Using basic arithmetic formula in a spreadsheet,Age 15-24 years old,Almaty,50.5,KAZ
2019,Percent,"Connecting and installing new devices (printer, modem, and others)",Age 15-24 years old,Almaty,16.7,KAZ
2019,Percent,"Skill: ICT Skill: Finding, downloading, installing and configuring software",Age 15-24 years old,Almaty,10.4,KAZ
2019,Percent,Skill: ICT Skill: Creating electronic presentations with presentation software,Age 15-24 years old,Almaty,20.8,KAZ
2019,Percent,Transferring files between computers and other devices,Age 15-24 years old,Almaty,16.0,KAZ
2019,Percent,Development of computer programs using a special software language,Age 15-24 years old,Almaty,2.9,KAZ
2019,Percent,Copying or transferring a file or folder,Age 15-24 years old,Atyrau,32.3,KAZ
2019,Percent,Using the copy and paste tools for information or part of information to get copies or move information in a document,Age 15-24 years old,Atyrau,20.0,KAZ
2019,Percent,Skill: ICT Skill: Sending e-mails with attached files,Age 15-24 years old,Atyrau,65.9,KAZ
2019,Percent,Skill: ICT Skill: Using basic arithmetic formula in a spreadsheet,Age 15-24 years old,Atyrau,51.4,KAZ
2019,Percent,"Connecting and installing new devices (printer, modem, and others)",Age 15-24 years old,Atyrau,9.8,KAZ
2019,Percent,"Skill: ICT Skill: Finding, downloading, installing and configuring software",Age 15-24 years old,Atyrau,32.0,KAZ
2019,Percent,Skill: ICT Skill: Creating electronic presentations with presentation software,Age 15-24 years old,Atyrau,23.7,KAZ
2019,Percent,Transferring files between computers and other devices,Age 15-24 years old,Atyrau,33.8,KAZ
2019,Percent,Development of computer programs using a special software language,Age 15-24 years old,Atyrau,3.9,KAZ
2019,Percent,Copying or transferring a file or folder,Age 15-24 years old,Batys Kazakhstan,35.9,KAZ
2019,Percent,Using the copy and paste tools for information or part of information to get copies or move information in a document,Age 15-24 years old,Batys Kazakhstan,19.6,KAZ
2019,Percent,Skill: ICT Skill: Sending e-mails with attached files,Age 15-24 years old,Batys Kazakhstan,80.2,KAZ
2019,Percent,Skill: ICT Skill: Using basic arithmetic formula in a spreadsheet,Age 15-24 years old,Batys Kazakhstan,52.2,KAZ
2019,Percent,"Connecting and installing new devices (printer, modem, and others)",Age 15-24 years old,Batys Kazakhstan,14.3,KAZ
2019,Percent,"Skill: ICT Skill: Finding, downloading, installing and configuring software",Age 15-24 years old,Batys Kazakhstan,32.5,KAZ
2019,Percent,Skill: ICT Skill: Creating electronic presentations with presentation software,Age 15-24 years old,Batys Kazakhstan,30.8,KAZ
2019,Percent,Transferring files between computers and other devices,Age 15-24 years old,Batys Kazakhstan,29.1,KAZ
2019,Percent,Development of computer programs using a special software language,Age 15-24 years old,Batys Kazakhstan,5.4,KAZ
2019,Percent,Copying or transferring a file or folder,Age 15-24 years old,Zhambyl,29.7,KAZ
2019,Percent,Using the copy and paste tools for information or part of information to get copies or move information in a document,Age 15-24 years old,Zhambyl,9.3,KAZ
2019,Percent,Skill: ICT Skill: Sending e-mails with attached files,Age 15-24 years old,Zhambyl,41.1,KAZ
2019,Percent,Skill: ICT Skill: Using basic arithmetic formula in a spreadsheet,Age 15-24 years old,Zhambyl,48.2,KAZ
2019,Percent,"Connecting and installing new devices (printer, modem, and others)",Age 15-24 years old,Zhambyl,13.2,KAZ
2019,Percent,"Skill: ICT Skill: Finding, downloading, installing and configuring software",Age 15-24 years old,Zhambyl,16.3,KAZ
2019,Percent,Skill: ICT Skill: Creating electronic presentations with presentation software,Age 15-24 years old,Zhambyl,16.2,KAZ
2019,Percent,Transferring files between computers and other devices,Age 15-24 years old,Zhambyl,15.5,KAZ
2019,Percent,Development of computer programs using a special software language,Age 15-24 years old,Zhambyl,2.2,KAZ
2019,Percent,Copying or transferring a file or folder,Age 15-24 years old,Karagandy,56.7,KAZ
2019,Percent,Using the copy and paste tools for information or part of information to get copies or move information in a document,Age 15-24 years old,Karagandy,36.6,KAZ
2019,Percent,Skill: ICT Skill: Sending e-mails with attached files,Age 15-24 years old,Karagandy,81.3,KAZ
2019,Percent,Skill: ICT Skill: Using basic arithmetic formula in a spreadsheet,Age 15-24 years old,Karagandy,68.6,KAZ
2019,Percent,"Connecting and installing new devices (printer, modem, and others)",Age 15-24 years old,Karagandy,34.6,KAZ
2019,Percent,"Skill: ICT Skill: Finding, downloading, installing and configuring software",Age 15-24 years old,Karagandy,40.5,KAZ
2019,Percent,Skill: ICT Skill: Creating electronic presentations with presentation software,Age 15-24 years old,Karagandy,52.0,KAZ
2019,Percent,Transferring files between computers and other devices,Age 15-24 years old,Karagandy,53.1,KAZ
2019,Percent,Development of computer programs using a special software language,Age 15-24 years old,Karagandy,13.5,KAZ
2019,Percent,Copying or transferring a file or folder,Age 15-24 years old,Kostanay,47.3,KAZ
2019,Percent,Using the copy and paste tools for information or part of information to get copies or move information in a document,Age 15-24 years old,Kostanay,25.7,KAZ
2019,Percent,Skill: ICT Skill: Sending e-mails with attached files,Age 15-24 years old,Kostanay,69.9,KAZ
2019,Percent,Skill: ICT Skill: Using basic arithmetic formula in a spreadsheet,Age 15-24 years old,Kostanay,54.0,KAZ
2019,Percent,"Connecting and installing new devices (printer, modem, and others)",Age 15-24 years old,Kostanay,15.7,KAZ
2019,Percent,"Skill: ICT Skill: Finding, downloading, installing and configuring software",Age 15-24 years old,Kostanay,20.7,KAZ
2019,Percent,Skill: ICT Skill: Creating electronic presentations with presentation software,Age 15-24 years old,Kostanay,34.1,KAZ
2019,Percent,Transferring files between computers and other devices,Age 15-24 years old,Kostanay,33.4,KAZ
2019,Percent,Development of computer programs using a special software language,Age 15-24 years old,Kostanay,1.1,KAZ
2019,Percent,Copying or transferring a file or folder,Age 15-24 years old,Kyzylorda,15.9,KAZ
2019,Percent,Using the copy and paste tools for information or part of information to get copies or move information in a document,Age 15-24 years old,Kyzylorda,16.0,KAZ
2019,Percent,Skill: ICT Skill: Sending e-mails with attached files,Age 15-24 years old,Kyzylorda,18.3,KAZ
2019,Percent,Skill: ICT Skill: Using basic arithmetic formula in a spreadsheet,Age 15-24 years old,Kyzylorda,42.9,KAZ
2019,Percent,"Connecting and installing new devices (printer, modem, and others)",Age 15-24 years old,Kyzylorda,9.2,KAZ
2019,Percent,"Skill: ICT Skill: Finding, downloading, installing and configuring software",Age 15-24 years old,Kyzylorda,20.4,KAZ
2019,Percent,Skill: ICT Skill: Creating electronic presentations with presentation software,Age 15-24 years old,Kyzylorda,15.0,KAZ
2019,Percent,Transferring files between computers and other devices,Age 15-24 years old,Kyzylorda,16.6,KAZ
2019,Percent,Development of computer programs using a special software language,Age 15-24 years old,Kyzylorda,4.9,KAZ
2019,Percent,Copying or transferring a file or folder,Age 15-24 years old,Mangistau,20.7,KAZ
2019,Percent,Using the copy and paste tools for information or part of information to get copies or move information in a document,Age 15-24 years old,Mangistau,15.7,KAZ
2019,Percent,Skill: ICT Skill: Sending e-mails with attached files,Age 15-24 years old,Mangistau,83.3,KAZ
2019,Percent,Skill: ICT Skill: Using basic arithmetic formula in a spreadsheet,Age 15-24 years old,Mangistau,75.3,KAZ
2019,Percent,"Connecting and installing new devices (printer, modem, and others)",Age 15-24 years old,Mangistau,15.3,KAZ
2019,Percent,"Skill: ICT Skill: Finding, downloading, installing and configuring software",Age 15-24 years old,Mangistau,48.0,KAZ
2019,Percent,Skill: ICT Skill: Creating electronic presentations with presentation software,Age 15-24 years old,Mangistau,24.5,KAZ
2019,Percent,Transferring files between computers and other devices,Age 15-24 years old,Mangistau,4.8,KAZ
2019,Percent,Development of computer programs using a special software language,Age 15-24 years old,Mangistau,5.9,KAZ
2019,Percent,Copying or transferring a file or folder,Age 15-24 years old,Pavlodar,27.6,KAZ
2019,Percent,Using the copy and paste tools for information or part of information to get copies or move information in a document,Age 15-24 years old,Pavlodar,13.9,KAZ
2019,Percent,Skill: ICT Skill: Sending e-mails with attached files,Age 15-24 years old,Pavlodar,51.4,KAZ
2019,Percent,Skill: ICT Skill: Using basic arithmetic formula in a spreadsheet,Age 15-24 years old,Pavlodar,30.2,KAZ
2019,Percent,"Connecting and installing new devices (printer, modem, and others)",Age 15-24 years old,Pavlodar,32.9,KAZ
2019,Percent,"Skill: ICT Skill: Finding, downloading, installing and configuring software",Age 15-24 years old,Pavlodar,9.1,KAZ
2019,Percent,Skill: ICT Skill: Creating electronic presentations with presentation software,Age 15-24 years old,Pavlodar,30.0,KAZ
2019,Percent,Transferring files between computers and other devices,Age 15-24 years old,Pavlodar,17.6,KAZ
2019,Percent,Development of computer programs using a special software language,Age 15-24 years old,Pavlodar,12.5,KAZ
2019,Percent,Copying or transferring a file or folder,Age 15-24 years old,Soltustik Kazakhstan,64.8,KAZ
2019,Percent,Using the copy and paste tools for information or part of information to get copies or move information in a document,Age 15-24 years old,Soltustik Kazakhstan,50.1,KAZ
2019,Percent,Skill: ICT Skill: Sending e-mails with attached files,Age 15-24 years old,Soltustik Kazakhstan,67.9,KAZ
2019,Percent,Skill: ICT Skill: Using basic arithmetic formula in a spreadsheet,Age 15-24 years old,Soltustik Kazakhstan,70.8,KAZ
2019,Percent,"Connecting and installing new devices (printer, modem, and others)",Age 15-24 years old,Soltustik Kazakhstan,23.5,KAZ
2019,Percent,"Skill: ICT Skill: Finding, downloading, installing and configuring software",Age 15-24 years old,Soltustik Kazakhstan,19.3,KAZ
2019,Percent,Skill: ICT Skill: Creating electronic presentations with presentation software,Age 15-24 years old,Soltustik Kazakhstan,36.7,KAZ
2019,Percent,Transferring files between computers and other devices,Age 15-24 years old,Soltustik Kazakhstan,56.0,KAZ
2019,Percent,Development of computer programs using a special software language,Age 15-24 years old,Soltustik Kazakhstan,2.3,KAZ
2019,Percent,Copying or transferring a file or folder,Age 15-24 years old,Turkistan,37.9,KAZ
2019,Percent,Using the copy and paste tools for information or part of information to get copies or move information in a document,Age 15-24 years old,Turkistan,10.6,KAZ
2019,Percent,Skill: ICT Skill: Sending e-mails with attached files,Age 15-24 years old,Turkistan,45.7,KAZ
2019,Percent,Skill: ICT Skill: Using basic arithmetic formula in a spreadsheet,Age 15-24 years old,Turkistan,46.4,KAZ
2019,Percent,"Connecting and installing new devices (printer, modem, and others)",Age 15-24 years old,Turkistan,12.8,KAZ
2019,Percent,"Skill: ICT Skill: Finding, downloading, installing and configuring software",Age 15-24 years old,Turkistan,15.7,KAZ
2019,Percent,Skill: ICT Skill: Creating electronic presentations with presentation software,Age 15-24 years old,Turkistan,20.1,KAZ
2019,Percent,Transferring files between computers and other devices,Age 15-24 years old,Turkistan,26.9,KAZ
2019,Percent,Development of computer programs using a special software language,Age 15-24 years old,Turkistan,8.9,KAZ
2019,Percent,Copying or transferring a file or folder,Age 15-24 years old,Shygys Kazakhstan,13.8,KAZ
2019,Percent,Using the copy and paste tools for information or part of information to get copies or move information in a document,Age 15-24 years old,Shygys Kazakhstan,8.2,KAZ
2019,Percent,Skill: ICT Skill: Sending e-mails with attached files,Age 15-24 years old,Shygys Kazakhstan,53.1,KAZ
2019,Percent,Skill: ICT Skill: Using basic arithmetic formula in a spreadsheet,Age 15-24 years old,Shygys Kazakhstan,37.9,KAZ
2019,Percent,"Connecting and installing new devices (printer, modem, and others)",Age 15-24 years old,Shygys Kazakhstan,19.5,KAZ
2019,Percent,"Skill: ICT Skill: Finding, downloading, installing and configuring software",Age 15-24 years old,Shygys Kazakhstan,15.2,KAZ
2019,Percent,Skill: ICT Skill: Creating electronic presentations with presentation software,Age 15-24 years old,Shygys Kazakhstan,26.5,KAZ
2019,Percent,Transferring files between computers and other devices,Age 15-24 years old,Shygys Kazakhstan,10.4,KAZ
2019,Percent,Development of computer programs using a special software language,Age 15-24 years old,Shygys Kazakhstan,8.9,KAZ
2019,Percent,Copying or transferring a file or folder,Age 15-24 years old,Nur-Sultan city,28.2,KAZ
2019,Percent,Using the copy and paste tools for information or part of information to get copies or move information in a document,Age 15-24 years old,Nur-Sultan city,31.8,KAZ
